product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost
FUR-FU-10004339,Furniture,Furnishings,"Deflect-O Frame, Black",293.44,4,0.0,67.44,25.67
OFF-SME-10000520,Office Supplies,Storage,"Smead Shelving, Wire Frame",48.0,1,0.0,22.08,12.48
OFF-PA-10001351,Office Supplies,Paper,"Enermax Message Books, Multicolor",28.692,2,0.4,4.272,5.18
OFF-SU-10002388,Office Supplies,Supplies,"Elite Shears, Easy Grip",194.52,4,0.0,23.28,12.61
FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,3393.68,8,0.0,610.8624,240.06
FUR-BO-10002736,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",264.276,2,0.1,17.616,16.68
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,253.33
OFF-SU-10003474,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip",29.208,2,0.4,-9.752,3.27
OFF-PA-10002927,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11",108.7,5,0.0,23.9,12.35
OFF-EN-10000623,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",56.46,3,0.0,4.5,5.78
OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772,48.02
OFF-ST-10003319,Office Supplies,Storage,"Rogers Box, Wire Frame",46.08,2,0.0,14.7,2.39
OFF-BI-10004712,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",24.0,5,0.0,10.95,2.52
FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat, Adjustable",469.962,9,0.1,73.062,35.5
OFF-SU-10000150,Office Supplies,Supplies,"Stiletto Ruler, Steel",42.84,3,0.0,21.42,10.92
OFF-FA-10004878,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",50.868,3,0.1,-1.152,3.26
FUR-BO-10001003,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",990.15,7,0.0,475.23,60.95
FUR-FU-10000060,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",24.156,3,0.4,-14.544,3.66
FUR-SAF-10001956,Furniture,Bookcases,"Safco Classic Bookcase, Metal",131.283,1,0.7,-96.297,7.84
OFF-LA-10000438,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",65.16,6,0.0,32.58,4.52
FUR-CH-10004455,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",1440.96,8,0.0,43.2,82.77
FUR-FU-10001142,Furniture,Furnishings,"Deflect-O Clock, Black",60.372,3,0.4,-25.188,3.8
TEC-AC-10004414,Technology,Accessories,"Enermax Router, Bluetooth",1162.485,5,0.1,284.085,112.2
TEC-MA-10000258,Technology,Machines,"Panasonic Inkjet, Wireless",518.0694,2,0.17,180.9894,41.38
OFF-EN-10000428,Office Supplies,Envelopes,"Cameo Clasp Envelope, with clear poly window",65.25,5,0.0,5.1,4.09
OFF-SU-10001618,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",258.12,9,0.0,92.88,46.11
TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,26.04
FUR-CH-10004441,Furniture,Chairs,"SAFCO Bag Chairs, Black",188.04,4,0.0,65.76,22.1
OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,0.0,28.332,7.64
TEC-PH-10001548,Technology,Phones,"Nokia Speaker Phone, Full Size",165.92,2,0.0,11.6,12.64
FUR-CH-10001282,Furniture,Chairs,"Hon Bag Chairs, Adjustable",50.816,2,0.2,1.896,3.18
OFF-STA-10000298,Office Supplies,Art,"Stanley Canvas, Blue",593.64,12,0.0,94.68,67.09
OFF-AR-10002382,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",161.64,6,0.0,74.34,16.46
OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,6,0.0,13.3176,50.69
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896,2.35
OFF-AP-10000545,Office Supplies,Appliances,"Cuisinart Toaster, Black",141.04,4,0.0,1.36,10.31
FUR-BO-10001073,Furniture,Bookcases,"Safco Classic Bookcase, Metal",875.22,2,0.0,166.26,176.63
TEC-CO-10004481,Technology,Copiers,"Canon Fax and Copier, Color",256.52592,2,0.002,48.28592,49.63
TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,14.7
TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,8,0.2,83.5128,241.86
OFF-PA-10004741,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11",141.912,3,0.1,-7.938,19.13
TEC-AC-10000007,Technology,Accessories,"SanDisk Router, USB",1026.24,4,0.0,430.92,61.21
OFF-STO-10000631,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",22.86,2,0.0,9.78,2.21
TEC-AC-10001463,Technology,Accessories,"Logitech Numeric Keypad, Programmable",95.64,2,0.0,17.16,5.9
OFF-ST-10002233,Office Supplies,Storage,"Smead Trays, Single Width",58.212,3,0.4,-2.928,2.46
FUR-FU-10000813,Furniture,Furnishings,"Tenex Door Stop, Durable",16.368,1,0.4,-6.832,1.92
FUR-BO-10002300,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Mobile",856.8,5,0.0,128.4,102.58
TEC-AC-10003738,Technology,Accessories,"Enermax Mouse, Erganomic",101.6,4,0.0,44.64,16.89
OFF-BI-10001820,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",50.46,1,0.0,0.99,9.06
FUR-FU-10002223,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",22.761,1,0.1,3.771,2.01
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",573.48,4,0.0,200.64,40.13
TEC-SAM-10002682,Technology,Phones,"Samsung Headset, Full Size",22.347,1,0.7,-43.233,2.36
OFF-BI-10004376,Office Supplies,Binders,"Ibico Index Tab, Economy",24.984,4,0.4,2.424,2.93
OFF-ST-10000220,Office Supplies,Storage,"Rogers Shelving, Industrial",187.83,3,0.0,33.75,12.98
TEC-AC-10003690,Technology,Accessories,"Logitech Numeric Keypad, USB",31.02,1,0.0,0.0,2.9
OFF-IBI-10002805,Office Supplies,Binders,"Ibico 3-Hole Punch, Economy",60.9,2,0.0,30.42,6.93
TEC-AC-10001564,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",397.17,9,0.0,162.81,35.06
OFF-SU-10000388,Office Supplies,Supplies,"Acme Ruler, Serrated",17.88,2,0.0,0.32,5.78
OFF-ST-10004608,Office Supplies,Storage,"Smead Shelving, Industrial",54.351,2,0.45,-34.629,2.48
FUR-CH-10004007,Furniture,Chairs,"SAFCO Steel Folding Chair, Set of Two",351.84,4,0.0,147.72,11.71
TEC-CO-10004649,Technology,Copiers,"Brother Copy Machine, High-Speed",139.18856,2,0.602,-144.09144,12.98
OFF-BOS-10004262,Office Supplies,Art,"Boston Highlighters, Easy-Erase",19.14,1,0.0,4.2,0.11
OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115,1.15
FUR-BUS-10004644,Furniture,Bookcases,"Bush Library with Doors, Pine",731.34,2,0.0,80.4,305.98
TEC-MA-10001128,Technology,Machines,"StarTech Card Printer, White",194.292,2,0.4,-3.288,26.1
OFF-PA-10003296,Office Supplies,Paper,"Xerox Message Books, Recycled",27.04,2,0.0,10.24,4.69
OFF-LA-10003795,Office Supplies,Labels,"Smead Round Labels, Alphabetical",42.336,7,0.1,7.056,3.2
OFF-AR-10004303,Office Supplies,Art,"Stanley Markers, Blue",44.4,2,0.0,3.96,3.88
OFF-LA-10001413,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",56.85,5,0.0,15.9,6.21
TEC-CO-10003007,Technology,Copiers,"Hewlett Fax and Copier, Color",206.74584,2,0.202,59.06584,26.06
OFF-GLO-10001127,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",69.36,4,0.0,18.72,5.15
OFF-EN-10003049,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",36.9,3,0.0,13.95,7.64
FUR-BO-10003878,Furniture,Bookcases,"Safco Corner Shelving, Mobile",136.782,1,0.1,51.672,13.9
FUR-OFF-10001187,Furniture,Chairs,"Office Star Chairmat, Black",63.39,1,0.0,17.73,3.94
OFF-FA-10001086,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",52.4223,7,0.47,-29.6877,8.29
TEC-AC-10004520,Technology,Accessories,"Memorex Flash Drive, Bluetooth",88.2,3,0.0,18.45,5.54
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,0.0,2.7944,0.95
FUR-FU-10002521,Furniture,Furnishings,"Tenex Stacking Tray, Black",50.58,2,0.0,7.08,3.72
TEC-AC-10001274,Technology,Accessories,"Belkin Memory Card, Bluetooth",535.78,7,0.0,101.78,46.23
TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,21.5
TEC-HP -10003559,Technology,Copiers,"HP Wireless Fax, Digital",359.85,1,0.0,147.51,27.94
OFF-AP-10002433,Office Supplies,Appliances,"Cuisinart Microwave, Silver",372.28,2,0.0,81.88,82.67
FUR-FU-10000481,Furniture,Furnishings,"Rubbermaid Clock, Durable",37.752,2,0.4,-17.648,18.88
OFF-FA-10004186,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",27.18,3,0.0,11.64,2.84
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",12.9,4,0.5,-3.42,0.78
OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,6,0.2,6.42,2.91
OFF-EN-10003675,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Recycled",62.16,2,0.0,29.8,2.88
OFF-EN-10004590,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",40.014,2,0.1,7.074,2.88
OFF-ST-10000268,Office Supplies,Storage,"Smead Box, Blue",26.8173,3,0.17,3.5073,7.1
OFF-PA-10002611,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",43.416,4,0.4,-5.904,2.9
FUR-CH-10002203,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",1652.4,4,0.1,679.32,133.08
OFF-ST-10000423,Office Supplies,Storage,"Rogers Trays, Blue",49.344,2,0.4,-23.856,3.96
OFF-KRA-10002126,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",121.92,8,0.0,36.48,17.97
OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3,0.2,0.5904,0.76
FUR-HAR-10003770,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",100.14,1,0.0,35.04,17.58
OFF-GRE-10003316,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",99.54,6,0.0,45.72,15.8
OFF-LA-10003140,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",13.14,3,0.0,4.68,2.4
OFF-BI-10001867,Office Supplies,Binders,"Acco Binder Covers, Recycled",11.628,1,0.15,2.298,1.38
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0.0,137.2896,30.04
OFF-FA-10004705,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack",14.31,2,0.47,-9.99,1.14
FUR-TA-10000486,Furniture,Tables,"Barricks Wood Table, Adjustable Height",622.944,6,0.7,-456.936,56.85
OFF-LA-10001170,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",26.58,2,0.0,12.72,2.4
OFF-BI-10000289,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",23.1,2,0.0,5.52,5.61
OFF-ROG-10002682,Office Supplies,Storage,"Rogers Box, Industrial",97.8,4,0.0,0.0,7.19
OFF-SU-10000738,Office Supplies,Supplies,"Acme Shears, Steel",81.378,3,0.45,-32.562,5.26
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,1,0.0,3.1104,0.61
TEC-SAN-10004885,Technology,Accessories,"SanDisk Flash Drive, Erganomic",14.94,1,0.6,-21.69,0.88
OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336,6,0.2,37.9176,9.54
OFF-LA-10000296,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",28.917,3,0.1,1.917,6.17
OFF-ENE-10000516,Office Supplies,Paper,"Enermax Note Cards, Multicolor",13.056,1,0.6,-12.744,1.13
TEC-MA-10002471,Technology,Machines,"Epson Phone, Durable",134.6094,2,0.17,53.4894,3.27
OFF-BI-10002335,Office Supplies,Binders,"Avery Binder Covers, Durable",37.71,3,0.0,0.72,4.22
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,2,0.8,-4.3584,0.18
OFF-BRE-10003443,Office Supplies,Appliances,"Breville Refrigerator, Silver",208.032,1,0.6,-171.648,12.18
OFF-AR-10000974,Office Supplies,Art,"Stanley Pens, Fluorescent",15.08,2,0.0,5.88,1.9
OFF-BI-10000423,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",40.64,2,0.0,4.44,6.79
OFF-AR-10002022,Office Supplies,Art,"Stanley Sketch Pad, Water Color",190.44,4,0.0,32.28,26.14
OFF-JIF-10004747,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",29.55,1,0.0,0.27,2.25
OFF-PA-10001294,Office Supplies,Paper,"Enermax Cards & Envelopes, Multicolor",97.02,2,0.0,13.56,22.44
OFF-BI-10003068,Office Supplies,Binders,"Ibico Binding Machine, Durable",79.38,3,0.5,-6.39,3.97
OFF-BI-10004388,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",16.32,4,0.0,6.96,1.66
OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,0.2,29.1424,11.65
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812,1.6
TEC-MA-10002029,Technology,Machines,"StarTech Receipt Printer, Durable",99.63,1,0.1,17.7,7.83
TEC-CO-10004081,Technology,Copiers,"HP Personal Copier, High-Speed",244.49004,3,0.002,9.29004,21.21
TEC-MA-10002306,Technology,Machines,"Epson Phone, White",264.6,5,0.0,124.3,16.65
TEC-CO-10000660,Technology,Copiers,"Brother Fax and Copier, Laser",344.682,2,0.1,34.422,65.35
OFF-ST-10000806,Office Supplies,Storage,"Fellowes Shelving, Industrial",116.64,2,0.0,17.46,9.78
OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0.0,18.6624,2.92
OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,1.12,0.6
OFF-ST-10003578,Office Supplies,Storage,"Smead Box, Blue",21.54,2,0.0,6.0,5.03
TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839,33.98
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,4.35
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0.0,2.3521,0.24
FUR-BAR-10003576,Furniture,Tables,"Barricks Training Table, with Bottom Storage",318.3,1,0.0,130.5,26.15
FUR-SAF-10000607,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",148.98,1,0.0,17.85,41.65
OFF-PA-10000827,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",66.6,5,0.5,-36.0,1.17
FUR-FU-10000526,Furniture,Furnishings,"Deflect-O Frame, Durable",192.726,2,0.1,70.626,11.28
TEC-NOK-10001319,Technology,Phones,"Nokia Headset, Full Size",446.4,6,0.0,8.82,24.92
OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase",188.895,7,0.5,-60.585,15.53
OFF-AP-10003184,Office Supplies,Appliances,"KitchenAid Stove, Silver",1541.43,3,0.1,445.23,134.28
TEC-HEW-10001558,Technology,Copiers,"Hewlett Personal Copier, High-Speed",142.47,1,0.0,44.16,20.87
OFF-EN-10001647,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",26.784,2,0.6,-19.456,3.13
TEC-CO-10003964,Technology,Copiers,"Canon Fax Machine, High-Speed",631.91364,3,0.002,87.35364,37.72
FUR-BEV-10002803,Furniture,Tables,"Bevis Conference Table, Fully Assembled",925.23,1,0.0,305.31,89.9
OFF-BI-10001124,Office Supplies,Binders,"Ibico Binder Covers, Clear",39.33,3,0.0,2.7,5.0
OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0.0,5.949,2.11
OFF-SU-10000877,Office Supplies,Supplies,"Acme Scissors, Easy Grip",108.24,4,0.0,25.92,33.02
TEC-BEL-10001689,Technology,Accessories,"Belkin Router, Programmable",260.25,1,0.0,114.51,41.53
FUR-BO-10002889,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",1116.99,10,0.1,446.79,42.17
OFF-SU-10003157,Office Supplies,Supplies,"Elite Letter Opener, Steel",64.0,4,0.0,28.16,10.95
OFF-AP-10003079,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Silver",26.24,1,0.0,12.84,3.85
FUR-TA-10000593,Furniture,Tables,"Chromcraft Training Table, Fully Assembled",304.384,2,0.2,60.864,15.0
FUR-BO-10003043,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",191.96,2,0.0,30.68,14.72
OFF-PA-10002652,Office Supplies,Paper,"Eaton Note Cards, Premium",239.22,9,0.0,0.0,55.07
TEC-AC-10002217,Technology,Accessories,Imation�Clip USB�flash drive�- 8 GB,30.08,2,0.2,-5.264,1.59
OFF-SU-10004434,Office Supplies,Supplies,"Kleencut Box Cutter, Easy Grip",76.8924,4,0.47,-52.3476,7.6
OFF-SU-10000969,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",96.66,3,0.0,3.78,9.38
OFF-BI-10000501,Office Supplies,Binders,"Cardinal Binder, Durable",30.66,3,0.0,3.66,4.58
OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0.0,6.2208,1.14
OFF-SU-10004514,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",27.3,1,0.0,6.81,2.86
OFF-SU-10003804,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",145.17,3,0.0,0.0,13.55
OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0.0,3.0498,0.53
OFF-AR-10004790,Office Supplies,Art,Staples,28.728,3,0.2,1.7955,1.49
OFF-FA-10000122,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",27.36,4,0.4,-17.88,1.96
FUR-BUS-10004622,Furniture,Bookcases,"Bush Corner Shelving, Pine",125.34,1,0.0,60.15,9.47
TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small�Office Telephone�- Titanium,503.96,4,0.0,125.99,46.13
FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",202.1808,2,0.27,24.8808,10.16
OFF-PA-10001795,Office Supplies,Paper,"Green Bar Message Books, Premium",85.644,4,0.1,-0.036,15.76
TEC-CO-10004929,Technology,Copiers,"Canon Personal Copier, Color",268.1748,2,0.07,17.2548,20.16
OFF-AP-10000775,Office Supplies,Appliances,"Breville Blender, Silver",243.648,3,0.1,75.798,26.63
TEC-OKI-10003050,Technology,Machines,"Okidata Card Printer, White",174.24,1,0.0,59.22,9.7
OFF-CAR-10001358,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",4.8,1,0.0,2.19,0.95
TEC-PH-10003823,Technology,Phones,"Apple Headset, Full Size",123.753,2,0.17,32.793,7.93
FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372,5.61
FUR-CH-10001634,Furniture,Chairs,"Novimex Rocking Chair, Adjustable",285.696,4,0.2,-35.744,48.76
FUR-CHR-10002165,Furniture,Tables,"Chromcraft Wood Table, Adjustable Height",3877.68,8,0.0,930.48,242.9
OFF-LA-10001256,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",6.496,4,0.6,-3.904,0.35
OFF-LA-10004239,Office Supplies,Labels,"Smead Color Coded Labels, Adjustable",21.9,3,0.0,5.88,1.01
FUR-TA-10002519,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",514.548,3,0.7,-720.372,105.38
OFF-KIT-10001040,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",139.8,2,0.0,57.3,11.09
FUR-CH-10002417,Furniture,Chairs,"Hon Rocking Chair, Red",470.232,6,0.4,-7.848,26.55
FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,3,0.6,-7.833,0.64
TEC-CO-10001501,Technology,Copiers,"Canon Fax and Copier, Laser",172.206,1,0.1,9.546,9.13
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0.0,44.304,21.96
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265,0.34
OFF-PA-10001448,Office Supplies,Paper,"Xerox Note Cards, Recycled",7.008,1,0.6,-6.312,0.36
OFF-STO-10000923,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",21.6,2,0.0,3.24,2.45
OFF-BI-10004334,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",5.319,1,0.1,0.399,0.32
TEC-AC-10003615,Technology,Accessories,"SanDisk Router, Programmable",412.56,3,0.2,56.7,97.55
TEC-CIS-10002544,Technology,Phones,"Cisco Headset, Full Size",89.73,1,0.0,30.48,16.17
OFF-BI-10001407,Office Supplies,Binders,"Acco Binder Covers, Recycled",27.36,2,0.0,8.7,2.58
OFF-AP-10000263,Office Supplies,Appliances,"KitchenAid Microwave, Silver",311.07,2,0.5,-292.41,16.13
TEC-PH-10000087,Technology,Phones,"Apple Signal Booster, Cordless",465.0,5,0.0,27.9,4.44
OFF-EN-10001854,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",45.9,5,0.5,-29.4,3.86
OFF-FA-10004665,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",51.72,4,0.0,1.44,8.38
OFF-FA-10000999,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack",13.5,2,0.5,-2.7,1.8
OFF-BI-10004121,Office Supplies,Binders,"Avery Index Tab, Durable",13.38,2,0.0,2.52,0.76
TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047,63.85
OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",56.448,2,0.4,-0.972,4.22
OFF-AP-10002794,Office Supplies,Appliances,"KitchenAid Microwave, Black",413.0,2,0.0,136.28,31.62
OFF-SU-10001762,Office Supplies,Supplies,"Stiletto Shears, Easy Grip",74.565,3,0.5,-26.865,10.0
FUR-FU-10001640,Furniture,Furnishings,"Eldon Photo Frame, Black",156.897,3,0.1,47.007,3.36
OFF-CUI-10002314,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Silver",39.36,1,0.0,7.86,5.04
FUR-BO-10004162,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",686.76,6,0.0,281.52,64.71
OFF-FA-10000260,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",28.2,4,0.5,-24.84,4.54
FUR-FU-10000980,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",127.296,4,0.4,-4.344,28.96
TEC-AC-10000431,Technology,Accessories,"Belkin Flash Drive, Bluetooth",139.8,5,0.0,51.7,37.04
FUR-FU-10003874,Furniture,Furnishings,"Advantus Door Stop, Erganomic",87.3,5,0.4,-36.4,8.24
TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,73.69
OFF-LA-10002139,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical",61.2,5,0.0,10.95,4.57
OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',159.768,7,0.2,53.9217,26.9
OFF-KIT-10003757,Office Supplies,Appliances,"KitchenAid Refrigerator, Red",316.764,2,0.7,-654.696,55.27
OFF-LA-10000508,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",14.28,2,0.0,5.52,4.83
TEC-CO-10004034,Technology,Copiers,"Canon Fax Machine, High-Speed",1076.406,4,0.15,-38.034,84.05
OFF-SAN-10001345,Office Supplies,Art,"Sanford Canvas, Water Color",16.11,1,0.7,-37.59,2.06
OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064,0.52
FUR-FU-10002539,Furniture,Furnishings,"Tenex Clock, Erganomic",97.74,2,0.0,43.98,10.54
OFF-LA-10001092,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",16.5,2,0.0,2.64,0.46
FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176,25.35
OFF-EN-10004801,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint",19.2,2,0.0,2.28,0.81
FUR-CH-10002555,Furniture,Chairs,"Novimex Rocking Chair, Black",172.0,2,0.0,58.48,13.24
OFF-FA-10003819,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",25.11,2,0.1,6.69,2.12
OFF-PA-10002618,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",40.1475,5,0.47,-12.2025,5.53
